JAN,SHOSINM,KANSU,SAKUHINNM,DAIGENRENM,CHUGENRENM,SHOGENRENM,SIKIRIBANNM,SHPNSHANM,CHOSHANM,SOSHONM
9784591170731,小説　魔入りました！入間くん　悪魔のお友達,１,小説　魔入りました！入間くん,児童書,児童文庫,児童文庫,その他児童文庫,ポプラ社,針とら,ポプラキミノベル
9784813780007,溺愛１２０％の恋　クールな生徒会長は私だけにとびきり甘い,,溺愛１２０％の恋　クールな生徒会長は私だけにとびきり甘い,児童書,児童文庫,児童文庫,その他児童文庫,スターツ出版,＊あいら＊,野いちごジュニア文庫
9784569787794,青鬼　廃校の亡霊,,青鬼　廃校の亡霊,児童書,児童文庫,児童文庫,その他児童文庫,ＰＨＰ研究所,黒田研二,ＰＨＰジュニアノベル
9784569788661,青鬼　ドクロ島からの脱出,,青鬼　ドクロ島からの脱出,児童書,児童文庫,児童文庫,その他児童文庫,ＰＨＰ研究所,黒田研二,ＰＨＰジュニアノベル
9784569788197,青鬼　真夜中の地下病棟,,青鬼　真夜中の地下病棟,児童書,児童文庫,児童文庫,その他児童文庫,ＰＨＰ研究所,黒田研二,ＰＨＰジュニアノベル
9784813780083,溺愛１２０％の恋　イケメン３兄弟は、地味子ちゃんを独占したい,,溺愛１２０％の恋　イケメン３兄弟は、地味子ちゃんを独占したい,児童書,児童文庫,児童文庫,その他児童文庫,スターツ出版,＊あいら＊,野いちごジュニア文庫
9784813780434,総長さま、溺愛中につき。　最強男子の愛は永遠に,５,総長さま、溺愛中につき。,児童書,児童文庫,児童文庫,その他児童文庫,スターツ出版,＊あいら＊,野いちごジュニア文庫
9784813780021,特等席はキミの隣。,,特等席はキミの隣。,児童書,児童文庫,児童文庫,その他児童文庫,スターツ出版,香乃子,野いちごジュニア文庫
9784569789538,青鬼　調査クラブ　封鎖された港を探索せよ！,３,青鬼　調査クラブ,児童書,児童文庫,児童文庫,その他児童文庫,ＰＨＰ研究所,黒田研二,ＰＨＰジュニアノベル
9784813780069,この恋は、ぜったいヒミツ。,,この恋は、ぜったいヒミツ。,児童書,児童文庫,児童文庫,その他児童文庫,スターツ出版,このはなさくら,野いちごジュニア文庫
9784569880440,青鬼　開かずの扉と虹色の蝶,,青鬼　開かずの扉と虹色の蝶,児童書,児童文庫,児童文庫,その他児童文庫,ＰＨＰ研究所,黒田研二,ＰＨＰジュニアノベル
9784813780076,人生終了ゲーム　センタクシテクダサイ,,人生終了ゲーム　センタクシテクダサイ,児童書,児童文庫,児童文庫,その他児童文庫,スターツ出版,ｃｈｅｅｅｒｙ,野いちごジュニア文庫
9784569789354,青鬼　調査クラブ　北部小学校を守れ！,２,青鬼　調査クラブ,児童書,児童文庫,児童文庫,その他児童文庫,ＰＨＰ研究所,黒田研二,ＰＨＰジュニアノベル
9784865540987,ポケモン空想科学読本,２,ポケモン空想科学読本,児童書,児童文庫,児童文庫,その他児童文庫,オーバーラップ,柳田理科雄,
9784865544701,ポケモン空想科学読本,４,ポケモン空想科学読本,児童書,児童文庫,児童文庫,その他児童文庫,オーバーラップ,柳田理科雄,
9784569789064,青鬼　調査クラブ　ジェイルハウスの怪物を倒せ！,,青鬼　調査クラブ,児童書,児童文庫,児童文庫,その他児童文庫,ＰＨＰ研究所,黒田研二,ＰＨＰジュニアノベル
9784569789965,青鬼　調査クラブ　怪物たちの島を攻略せよ！,４,青鬼　調査クラブ,児童書,児童文庫,児童文庫,その他児童文庫,ＰＨＰ研究所,波摘,ＰＨＰジュニアノベル
9784065164570,小説　はたらく細胞,２,小説　はたらく細胞,児童書,児童文庫,児童文庫,その他児童文庫,講談社,時海結以,講談社ＫＫ文庫
9784092898059,すみっコぐらしのおかたづけ,,すみっコぐらしのおかたづけ,児童書,児童文庫,児童文庫,その他児童文庫,小学館,水谷妙子,ＣＩＡＯ　ＢＯＯＫＳ
9784813780175,続・特等席はキミの隣。,,続・特等席はキミの隣。,児童書,児童文庫,児童文庫,その他児童文庫,スターツ出版,香乃子,野いちごジュニア文庫
9784865540994,ポケモン空想科学読本,３,ポケモン空想科学読本,児童書,児童文庫,児童文庫,その他児童文庫,オーバーラップ,柳田理科雄,
9784065192504,小説　はたらく細胞,３,小説　はたらく細胞,児童書,児童文庫,児童文庫,その他児童文庫,講談社,時海結以,講談社ＫＫ文庫
9784813780120,今日、キミに告白します　３つの恋の短編集,２,今日、キミに告白します,児童書,児童文庫,児童文庫,その他児童文庫,スターツ出版,アンソロジー,野いちごジュニア文庫
9784813780151,溺愛１２０％の恋　学校一イケメンの王子さまは私のことが大好きらしい,,溺愛１２０％の恋　学校一イケメンの王子さまは私のことが大好きらしい,児童書,児童文庫,児童文庫,その他児童文庫,スターツ出版,＊あいら＊,野いちごジュニア文庫
9784591171967,小説　魔入りました！入間くん　入間の決意,２,小説　魔入りました！入間くん,児童書,児童文庫,児童文庫,その他児童文庫,ポプラ社,針とら,ポプラキミノベル
9784813780144,あの花が咲く丘で、君とまた出会えたら。,,あの花が咲く丘で、君とまた出会えたら。,児童書,児童文庫,児童文庫,その他児童文庫,スターツ出版,汐見夏衛,野いちごジュニア文庫
9784813780397,ウタイテ！,１,ウタイテ！,児童書,児童文庫,児童文庫,その他児童文庫,スターツ出版,＊あいら＊,野いちごジュニア文庫
9784569880259,青鬼　調査クラブ　呪いの絵画の謎を解け！,５,青鬼　調査クラブ,児童書,児童文庫,児童文庫,その他児童文庫,ＰＨＰ研究所,ｎｏｐｒｏｐｓ,ＰＨＰジュニアノベル
9784813780229,ヴァンパイア・溺愛パラダイス　イケメン男子たちの秘密,１,ヴァンパイア・溺愛パラダイス,児童書,児童文庫,児童文庫,その他児童文庫,スターツ出版,碧井こなつ,野いちごジュニア文庫
9784813780137,狼彼氏×天然彼女　イジワル王子につかまりました,１,狼彼氏×天然彼女,児童書,児童文庫,児童文庫,その他児童文庫,スターツ出版,ばにぃ,野いちごジュニア文庫
9784813780304,イケメン王子×４は、地味子ちゃんを溺愛したい。,,イケメン王子×４は、地味子ちゃんを溺愛したい。,児童書,児童文庫,児童文庫,その他児童文庫,スターツ出版,ゆいっと,野いちごジュニア文庫
9784813780236,溺愛１２０％の恋　ルームメイトの狼くん、ホントは溺愛症候群,,溺愛１２０％の恋　ルームメイトの狼くん、ホントは溺愛症候群,児童書,児童文庫,児童文庫,その他児童文庫,スターツ出版,＊あいら＊,野いちごジュニア文庫
9784061996571,すみっコぐらしのことわざ１０８,,すみっコぐらしのことわざ１０８,児童書,児童文庫,児童文庫,その他児童文庫,講談社,有沢ゆう希,講談社ＫＫ文庫
9784867161838,転生したらスライムだった件１　最強のスライム誕生！？（上）,,転生したらスライムだった件１　最強のスライム誕生！？,児童書,児童文庫,児童文庫,その他児童文庫,マイクロマガジン社,伏瀬,かなで文庫
9784065197127,小説　映画　私がモテてどうすんだ,,小説　映画　私がモテてどうすんだ,児童書,児童文庫,児童文庫,その他児童文庫,講談社,時海結以,講談社ＫＫ文庫
9784265067008,映画　弱虫ペダル,,映画　弱虫ペダル,児童書,児童文庫,児童文庫,フォア文庫,岩崎書店,輔老心,フォア文庫
9784591169629,私は存在が空気,,私は存在が空気,児童書,児童文庫,児童文庫,その他児童文庫,ポプラ社,中田永一,ポプラキミノベル　創作
9784813780182,交換ウソ日記　しわくちゃのラブレター,１,交換ウソ日記,児童書,児童文庫,児童文庫,その他児童文庫,スターツ出版,櫻いいよ,野いちごジュニア文庫
9784813780335,ヴァンパイア・溺愛パラダイス　この溺愛からは逃げられない！？,２,ヴァンパイア・溺愛パラダイス,児童書,児童文庫,児童文庫,その他児童文庫,スターツ出版,碧井こなつ,野いちごジュニア文庫
9784813780038,放課後図書室　きみと、ふたりきり,１,放課後図書室,児童書,児童文庫,児童文庫,その他児童文庫,スターツ出版,麻沢奏,野いちごジュニア文庫
9784591170397,星の王子さま,,星の王子さま,児童書,児童文庫,児童文庫,その他児童文庫,ポプラ社,サン・テグジュペリ,ポプラキミノベル　名作
9784591169988,空色ＤＡＹＳ,,空色ＤＡＹＳ,児童書,児童文庫,児童文庫,その他児童文庫,ポプラ社,望月麻衣,ポプラキミノベル　創作
9784813780243,ふたごの愛され注意報　イケメンたちは、ふたご姉妹に夢中です,,ふたごの愛され注意報　イケメンたちは、ふたご姉妹に夢中です,児童書,児童文庫,児童文庫,その他児童文庫,スターツ出版,青山そらら,野いちごジュニア文庫
9784813780168,３０秒後に意味がわかるとこわい話　かくされた「謎」を解き明かせ,,３０秒後に意味がわかるとこわい話　かくされた「謎」を解き明かせ,児童書,児童文庫,児童文庫,その他児童文庫,スターツ出版,Ｓｙｔｒｙ,野いちごジュニア文庫
9784591173534,小説　魔入りました！入間くん　師団披露,３,小説　魔入りました！入間くん,児童書,児童文庫,児童文庫,その他児童文庫,ポプラ社,針とら,ポプラキミノベル
9784575244021,映画クレヨンしんちゃん　謎メキ！花の天カス学園,,映画クレヨンしんちゃん　謎メキ！花の天カス学園,児童書,児童文庫,児童文庫,その他児童文庫,双葉社,臼井儀人,双葉社ジュニア文庫
9784813780205,爆発まで残り５分となりました　ねらわれた卒業式,１,爆発まで残り５分となりました,児童書,児童文庫,児童文庫,その他児童文庫,スターツ出版,棚谷あか乃,野いちごジュニア文庫
9784813780441,ふたごのイケメン兄弟は、過保護にわたしを溺愛中！,,ふたごのイケメン兄弟は、過保護にわたしを溺愛中！,児童書,児童文庫,児童文庫,その他児童文庫,スターツ出版,青山そらら,野いちごジュニア文庫
9784065210512,小説　映画　きみの瞳が問いかけている,,小説　映画　きみの瞳が問いかけている,児童書,児童文庫,児童文庫,その他児童文庫,講談社,時海結以,講談社ＫＫ文庫
9784813780366,溺愛１２０％の恋～校内Ｎｏ．１モテ男子は、鈍感女子とはやく両想いになりたい～,,溺愛１２０％の恋～校内Ｎｏ．１モテ男子は、鈍感女子とはやく両想いになりたい～,児童書,児童文庫,児童文庫,その他児童文庫,スターツ出版,＊あいら＊,野いちごジュニア文庫
9784065140512,小説　映画　Ｌ　ＤＫ,,小説　映画　Ｌ　ＤＫ,児童書,児童文庫,児童文庫,その他児童文庫,講談社,有沢ゆう希,講談社ＫＫ文庫
9784813780045,リアルゲーム　全員死ぬまで終わらない,１,リアルゲーム,児童書,児童文庫,児童文庫,その他児童文庫,スターツ出版,西羽咲花月,野いちごジュニア文庫
9784813780311,君が落とした青空,,君が落とした青空,児童書,児童文庫,児童文庫,その他児童文庫,スターツ出版,櫻いいよ,野いちごジュニア文庫
9784061996717,Ｄｉｓｎｅｙ　みんなが知らない白雪姫,,Ｄｉｓｎｅｙ　みんなが知らない白雪姫,児童書,児童文庫,児童文庫,その他児童文庫,講談社,セレナ・ヴァレンティーノ,講談社ＫＫ文庫
9784813780212,狼彼氏×天然彼女　止まらない溺愛,２,狼彼氏×天然彼女,児童書,児童文庫,児童文庫,その他児童文庫,スターツ出版,ばにぃ,野いちごジュニア文庫
9784813780533,ウタイテ！（仮）,２,ウタイテ！,児童書,児童文庫,児童文庫,その他児童文庫,スターツ出版,＊あいら＊,野いちごジュニア文庫
9784061995970,Ｄｉｓｎｅｙ　みんなが知らない美女と野獣,,Ｄｉｓｎｅｙ　みんなが知らない美女と野獣,児童書,児童文庫,児童文庫,その他児童文庫,講談社,セレナ・ヴァレンティーノ,講談社ＫＫ文庫
9784813780250,爆発まで残り５分となりました　卒業をかけた逃走ゲーム,２,爆発まで残り５分となりました,児童書,児童文庫,児童文庫,その他児童文庫,スターツ出版,棚谷あか乃,野いちごジュニア文庫
9784065133354,Ｄｉｓｎｅｙ　みんなが知らない塔の上のラプンツェル,,Ｄｉｓｎｅｙ　みんなが知らない塔の上のラプンツェル,児童書,児童文庫,児童文庫,その他児童文庫,講談社,セレナ・ヴァレンティーノ,講談社ＫＫ文庫
9784591169667,図書室の怪談　悪魔の本,,図書室の怪談　悪魔の本,児童書,児童文庫,児童文庫,その他児童文庫,ポプラ社,緑川聖司,ポプラキミノベル　創作
9784065172377,小説　午前０時、キスしに来てよ（上）,,小説　午前０時、キスしに来てよ,児童書,児童文庫,児童文庫,その他児童文庫,講談社,時海結以,講談社ＫＫ文庫
9784867161845,転生したらスライムだった件１　最強のスライム誕生！？（中）,,転生したらスライムだった件１　最強のスライム誕生！？,児童書,児童文庫,児童文庫,その他児童文庫,マイクロマガジン社,伏瀬,かなで文庫
9784813780380,今日、キミに告白します　５つの恋の短編集,３,今日、キミに告白します,児童書,児童文庫,児童文庫,その他児童文庫,スターツ出版,アンソロジー,野いちごジュニア文庫
9784813780090,放課後図書室　きみの「特別」になりたい,２,放課後図書室,児童書,児童文庫,児童文庫,その他児童文庫,スターツ出版,麻沢奏,野いちごジュニア文庫
9784065115268,Ｄｉｓｎｅｙ　みんなが知らないリトル・マーメイド,,Ｄｉｓｎｅｙ　みんなが知らないリトル・マーメイド,児童書,児童文庫,児童文庫,その他児童文庫,講談社,セレナ・ヴァレンティーノ,講談社ＫＫ文庫
9784591173169,かがみの孤城（上）,,かがみの孤城,児童書,児童文庫,児童文庫,その他児童文庫,ポプラ社,辻村深月,ポプラキミノベル　創作
9784867161852,転生したらスライムだった件１　最強のスライム誕生！？（下）,,転生したらスライムだった件１　最強のスライム誕生！？,児童書,児童文庫,児童文庫,その他児童文庫,マイクロマガジン社,伏瀬,かなで文庫
9784813780410,あこがれ男子と、ひみつのワケあり同居！,,あこがれ男子と、ひみつのワケあり同居！,児童書,児童文庫,児童文庫,その他児童文庫,スターツ出版,ゆいっと,野いちごジュニア文庫
9784065175729,小説　午前０時、キスしに来てよ（下）,,小説　午前０時、キスしに来てよ,児童書,児童文庫,児童文庫,その他児童文庫,講談社,時海結以,講談社ＫＫ文庫
9784813780342,この恋は、ぜったいヒミツ。,２,この恋は、ぜったいヒミツ。,児童書,児童文庫,児童文庫,その他児童文庫,スターツ出版,このはなさくら,野いちごジュニア文庫
9784591171103,真夜中のパン屋さん　午前０時のレシピ（上）,,真夜中のパン屋さん　午前０時のレシピ,児童書,児童文庫,児童文庫,その他児童文庫,ポプラ社,大沼紀子,ポプラキミノベル
9784065173657,タヌキとキツネ　偉人の名言,,タヌキとキツネ　偉人の名言,児童書,児童文庫,児童文庫,その他児童文庫,講談社,有沢ゆう希,講談社ＫＫ文庫
9784065119150,ディズニー　みんなが知らない眠れる森の美女　カラスの子ども　マレフィセント,,ディズニー　みんなが知らない眠れる森の美女　カラスの子ども　マレフィセント,児童書,児童文庫,児童文庫,その他児童文庫,講談社,セレナ・ヴァレンティーノ,講談社ＫＫ文庫
9784591170380,歴史ゴーストバスターズ　最強×最凶コンビ結成！？,１,歴史ゴーストバスターズ,児童書,児童文庫,児童文庫,その他児童文庫,ポプラ社,あさばみゆき,ポプラキミノベル
9784813780267,モテ王子くんとヒミツの関係！？　乙女チック同盟,,モテ王子くんとヒミツの関係！？　乙女チック同盟,児童書,児童文庫,児童文庫,その他児童文庫,スターツ出版,深水えいな,野いちごジュニア文庫
9784065278086,もっと！　すみっコぐらしのことわざ１０８,,もっと！　すみっコぐらしのことわざ１０８,児童書,児童文庫,児童文庫,その他児童文庫,講談社,サンエックス,講談社ＫＫ文庫
9784575245127,映画クレヨンしんちゃん　もののけニンジャ珍風伝,,映画クレヨンしんちゃん　もののけニンジャ珍風伝,児童書,児童文庫,児童文庫,その他児童文庫,双葉社,臼井儀人,双葉社ジュニア文庫
9784813780373,超モテ男子とヒミツ婚！？,,超モテ男子とヒミツ婚！？,児童書,児童文庫,児童文庫,その他児童文庫,スターツ出版,ＳＥＬＥＮ,野いちごジュニア文庫
9784575242997,ひぐらしのなく頃に　鬼隠し編（上）,,ひぐらしのなく頃に１　鬼隠し編,児童書,児童文庫,児童文庫,その他児童文庫,双葉社,竜騎士０７,双葉社ジュニア文庫
9784408537504,小説　映画　ねこねこ日本史　龍馬のはちゃめちゃタイムトラベルぜよ！,,小説　映画　ねこねこ日本史　龍馬のはちゃめちゃタイムトラベルぜよ！,児童書,児童文庫,児童文庫,その他児童文庫,実業之日本社,そにしけんじ,実業之日本社ジュニア文庫
9784591170205,北里大学獣医学部　犬部！　キミノベル版,,北里大学獣医学部　犬部！　キミノベル版,児童書,児童文庫,児童文庫,その他児童文庫,ポプラ社,片野ゆか,ポプラキミノベル　ノンフィクション・その他
9784065239650,小説仮面ライダージオウ,,小説仮面ライダージオウ,児童書,児童文庫,児童文庫,その他児童文庫,講談社,下山健人,講談社キャラクター文庫
9784591171363,恋愛寮においでよ☆,,恋愛寮においでよ☆,児童書,児童文庫,児童文庫,その他児童文庫,ポプラ社,麻井深雪,ポプラキミノベル　創作
9784813780274,交換ウソ日記　まっさらのノート,２,交換ウソ日記,児童書,児童文庫,児童文庫,その他児童文庫,スターツ出版,櫻いいよ,野いちごジュニア文庫
9784591173855,映画おしりたんてい　シリアーティ　ザ・ノベル,,映画おしりたんてい　シリアーティ　ザ・ノベル,児童書,児童文庫,児童文庫,その他児童文庫,ポプラ社,トロル,ポプラキミノベル
9784591173176,かがみの孤城（下）,,かがみの孤城,児童書,児童文庫,児童文庫,その他児童文庫,ポプラ社,辻村深月,ポプラキミノベル　創作
9784813780472,ヴァンパイア・溺愛パラダイス　人狼ＶＳ吸血鬼？恋のバトルは大波乱！,３,ヴァンパイア・溺愛パラダイス,児童書,児童文庫,児童文庫,その他児童文庫,スターツ出版,碧井こなつ,野いちごジュニア文庫
9784591172438,ラブオールプレー　青色のつむじ風,１,ラブオールプレー,児童書,児童文庫,児童文庫,その他児童文庫,ポプラ社,小瀬木麻美,ポプラキミノベル　ノベライズ
9784813780328,放課後★七不思議！　イケメン７人と学校のヒミツ,,放課後★七不思議！　イケメン７人と学校のヒミツ,児童書,児童文庫,児童文庫,その他児童文庫,スターツ出版,永良サチ,野いちごジュニア文庫
9784065152478,マーベル空想科学読本,,マーベル空想科学読本,児童書,児童文庫,児童文庫,その他児童文庫,講談社,柳田理科雄,講談社ＫＫ文庫
9784065173794,アベンジャーズ　エンドゲーム,,アベンジャーズ　エンドゲーム,児童書,児童文庫,児童文庫,その他児童文庫,講談社,スティーブ・ベーリング,ディズニーストーリーブック
9784591170182,ルーカス魔法塾池袋校　入塾者募集中！,,ルーカス魔法塾池袋校,児童書,児童文庫,児童文庫,その他児童文庫,ポプラ社,蒼月海里,ポプラキミノベル　創作
9784591173190,涙の向こう、君と見る桜色,,涙の向こう、君と見る桜色,児童書,児童文庫,児童文庫,その他児童文庫,ポプラ社,水瀬さら,ポプラキミノベル　創作
9784591169643,ドクター・ドリトル　アフリカへゆく,,ドクター・ドリトル　アフリカへゆく,児童書,児童文庫,児童文庫,その他児童文庫,ポプラ社,ヒュー・ロフティング,ポプラキミノベル　名作
9784591169636,坊っちゃん,,坊っちゃん,児童書,児童文庫,児童文庫,その他児童文庫,ポプラ社,夏目漱石,ポプラキミノベル　名作
9784813780106,リアルゲーム　最後に生き残るのは誰？,２,リアルゲーム,児童書,児童文庫,児童文庫,その他児童文庫,スターツ出版,西羽咲花月,野いちごジュニア文庫
9784813780502,溺愛１２０％の恋～年上幼なじみの過保護な愛が止まらない～,,溺愛１２０％の恋～年上幼なじみの過保護な愛が止まらない～,児童書,児童文庫,児童文庫,その他児童文庫,スターツ出版,＊あいら＊,野いちごジュニア文庫
9784813780359,モテすぎる許婚と初恋はじめます,,モテすぎる許婚と初恋はじめます,児童書,児童文庫,児童文庫,その他児童文庫,スターツ出版,神戸遥真,野いちごジュニア文庫
9784591171370,真夜中のパン屋さん　午前０時のレシピ（下）,,真夜中のパン屋さん　午前０時のレシピ,児童書,児童文庫,児童文庫,その他児童文庫,ポプラ社,大沼紀子,ポプラキミノベル
9784591171950,歴史ゴーストバスターズ　ライバル登場！？ドキドキ合宿！,２,歴史ゴーストバスターズ,児童書,児童文庫,児童文庫,その他児童文庫,ポプラ社,あさばみゆき,ポプラキミノベル
9784813780465,モテすぎ不良くんと、ナイショの恋人ごっこ。,,モテすぎ不良くんと、ナイショの恋人ごっこ。,児童書,児童文庫,児童文庫,その他児童文庫,スターツ出版,香乃子,野いちごジュニア文庫
9784065224366,みんなが知らない　アナと雪の女王　なぜエルサは生まれたのか,,みんなが知らない　アナと雪の女王　なぜエルサは生まれたのか,児童書,児童文庫,児童文庫,その他児童文庫,講談社,マリ・マンクーシ,講談社ＫＫ文庫
9784591169995,探偵部におまかせください！,１,探偵部におまかせください！,児童書,児童文庫,児童文庫,その他児童文庫,ポプラ社,雪宮鉄馬,ポプラキミノベル　創作
9784575243000,ひぐらしのなく頃に　鬼隠し編（下）,,ひぐらしのなく頃に１　鬼隠し編,児童書,児童文庫,児童文庫,その他児童文庫,双葉社,竜騎士０７,双葉社ジュニア文庫
9784575241099,君の膵臓をたべたい,,君の膵臓をたべたい,児童書,児童文庫,児童文庫,その他児童文庫,双葉社,住野よる,双葉社ジュニア文庫
9784591170595,図書室の怪談　死者の本,,図書室の怪談　死者の本,児童書,児童文庫,児童文庫,その他児童文庫,ポプラ社,緑川聖司,ポプラキミノベル　創作
9784864728256,本好きの下剋上　第一部　兵士の娘,１,本好きの下剋上　第一部　兵士の娘,児童書,児童文庫,児童文庫,その他児童文庫,ＴＯブックス,香月美夜,ＴＯジュニア文庫
9784813780403,となりの一条三兄弟！,１,となりの一条三兄弟！,児童書,児童文庫,児童文庫,その他児童文庫,スターツ出版,永良サチ,野いちごジュニア文庫
9784591170410,注文の多い料理店,,注文の多い料理店,児童書,児童文庫,児童文庫,その他児童文庫,ポプラ社,宮沢賢治,ポプラキミノベル　名作
9784065270455,五等分の花嫁　ノベライズ　アニメ,１,五等分の花嫁　ノベライズ,児童書,児童文庫,児童文庫,その他児童文庫,講談社,豊田美加,講談社ＫＫ文庫
9784065196557,小説　仮面ライダー電王　デネブ勧進帳,,小説　仮面ライダー電王　デネブ勧進帳,児童書,児童文庫,児童文庫,その他児童文庫,講談社,白倉伸一郎,講談社キャラクター文庫
9784065196540,小説仮面ライダー鎧武外伝　仮面ライダー斬月,,小説仮面ライダー鎧武外伝　仮面ライダー斬月,児童書,児童文庫,児童文庫,その他児童文庫,講談社,毛利亘宏,講談社キャラクター文庫
9784591170724,バック・トゥ・ザ・フューチャー,,バック・トゥ・ザ・フューチャー,児童書,児童文庫,児童文庫,その他児童文庫,ポプラ社,ロバート・ゼメキス,ポプラキミノベル　名作
9784813780427,ラスト・ゲーム,,ラスト・ゲーム,児童書,児童文庫,児童文庫,その他児童文庫,スターツ出版,かな,野いちごジュニア文庫
9784591169650,トム・ソーヤーの冒険,,トム・ソーヤーの冒険,児童書,児童文庫,児童文庫,その他児童文庫,ポプラ社,マーク・トウェイン,ポプラキミノベル　名作
9784575242713,映画クレヨンしんちゃん　激突！ラクガキングダムとほぼ四人の勇者,,映画クレヨンしんちゃん　激突！ラクガキングダムとほぼ四人の勇者,児童書,児童文庫,児童文庫,その他児童文庫,双葉社,臼井儀人,双葉社ジュニア文庫
9784065128992,アベンジャーズ　インフィニティ・ウォー,,アベンジャーズ　インフィニティ・ウォー,児童書,児童文庫,児童文庫,その他児童文庫,講談社,ジム・マッキャン,ディズニーストーリーブック
9784265065714,小説　弱虫ペダル,１,小説　弱虫ペダル,児童書,児童文庫,児童文庫,フォア文庫,岩崎書店,輔老心,フォア文庫
9784591173756,歴史ゴーストバスターズ　狐屋のひみつとキケンな三角関係！？,３,歴史ゴーストバスターズ,児童書,児童文庫,児童文庫,その他児童文庫,ポプラ社,あさばみゆき,ポプラキミノベル
9784062179294,アベンジャーズ,,アベンジャーズ,児童書,児童文庫,児童文庫,その他児童文庫,講談社,アリソン・ローウェンスタイン,ディズニーストーリーブックシリーズ
9784591169612,コトダマ！　絶体絶命！クグツとの戦い,１,コトダマ！,児童書,児童文庫,児童文庫,その他児童文庫,ポプラ社,田丸雅智,ポプラキミノベル　創作
9784065163702,ディズニー　みんなが知らない奇妙な三姉妹の話　本当の結末,,ディズニー　みんなが知らない奇妙な三姉妹の話　本当の結末,児童書,児童文庫,児童文庫,その他児童文庫,講談社,セレナ・ヴァレンティーノ,講談社ＫＫ文庫
9784065135334,小説　映画　春待つ僕ら,,小説　映画　春待つ僕ら,児童書,児童文庫,児童文庫,その他児童文庫,講談社,森川成美,講談社ＫＫ文庫
9784591173572,ラブオールプレー　太陽の背中,２,ラブオールプレー,児童書,児童文庫,児童文庫,その他児童文庫,ポプラ社,小瀬木麻美,ポプラキミノベル　ノベライズ
9784813780519,今日、キミに告白します　６つの恋の短編集,４,今日、キミに告白します,児童書,児童文庫,児童文庫,その他児童文庫,スターツ出版,アンソロジー,野いちごジュニア文庫
9784408537511,仮面病棟,,仮面病棟,児童書,児童文庫,児童文庫,その他児童文庫,実業之日本社,知念実希人,実業之日本社ジュニア文庫
9784864728515,本好きの下剋上　第一部　兵士の娘,２,本好きの下剋上　第一部　兵士の娘,児童書,児童文庫,児童文庫,その他児童文庫,ＴＯブックス,香月美夜,ＴＯジュニア文庫
9784575240030,カラダ探し,１,カラダ探し,児童書,児童文庫,児童文庫,その他児童文庫,双葉社,ウェルザード,双葉社ジュニア文庫
9784591169940,あたし、ネコになっちゃいました！　マリカと魔法の猫ボンボン,,あたし、ネコになっちゃいました！　マリカと魔法の猫ボンボン,児童書,児童文庫,児童文庫,その他児童文庫,ポプラ社,天野頌子,ポプラキミノベル　創作
